School ID,Class ID,Student ID,Gender,Personality Type,Japanese Language,Social Studies,Mathematics,Science,Music,Art,Health and Physical Education,Technology and Home Economics,Foreign Language,Moral Education,Integrated Study Time,Special Activities
93,5,15,Male,ESFP,2,4,3,2,5,1,2,5,1,4,1,5
93,5,16,Male,ENTJ,5,4,4,4,4,1,3,4,3,2,3,4
93,5,17,Male,INFJ,4,2,4,5,4,5,5,1,2,5,1,3
93,5,18,Male,INFJ,1,4,4,1,4,5,3,4,5,4,4,5
93,5,19,Male,ENFJ,3,2,3,4,3,3,2,5,1,5,5,4
93,5,20,Male,ISFJ,2,2,5,3,3,2,2,2,4,1,1,5
93,5,21,Female,ENTP,5,3,1,5,4,2,4,1,1,3,1,2
93,5,22,Female,ENFJ,3,1,3,3,4,4,2,4,3,5,5,2
93,5,23,Female,INFP,5,3,5,1,1,4,1,1,1,4,3,1
93,5,24,Female,ENFP,2,1,3,4,1,4,1,2,2,5,2,1
93,5,25,Female,ENFJ,2,2,4,2,5,2,1,3,2,5,1,5
93,5,26,Female,ISFP,3,3,4,4,3,2,3,5,5,2,3,2
93,5,27,Female,ESFJ,5,1,3,4,5,5,2,5,1,2,5,2
93,5,28,Female,ENTJ,1,2,2,2,5,5,4,4,1,3,5,5
93,5,29,Female,INFP,1,3,3,4,1,5,1,2,1,3,2,4
93,5,30,Female,ENTJ,3,4,4,2,1,1,5,2,1,2,3,1
93,5,31,Female,ISTJ,5,5,2,3,2,3,5,5,2,2,5,2
93,5,32,Female,ESTP,1,3,2,5,2,3,1,3,5,4,5,3
93,5,33,Female,ENTJ,1,4,3,2,2,4,1,5,1,4,3,3
93,5,34,Female,INTP,5,2,4,2,2,2,4,5,2,5,4,3
93,5,35,Female,ENFJ,2,4,2,1,5,5,5,4,2,1,2,2
93,5,36,Female,ISFJ,4,4,5,1,3,4,3,4,5,4,3,3
93,5,37,Female,ESTJ,1,4,1,1,2,2,2,5,4,2,5,1
93,5,38,Female,ESFP,5,1,4,5,5,3,4,5,3,2,5,4
93,5,39,Female,INFP,2,1,5,5,4,4,4,1,3,5,1,3
93,5,40,Female,ISFP,5,3,1,2,3,5,3,2,5,2,2,2
94,1,1,Male,ENTJ,3,1,2,1,3,4,5,5,3,3,2,1
94,1,2,Male,ESTJ,2,5,3,3,2,5,3,5,3,2,5,1
94,1,3,Male,ISFJ,1,5,3,2,1,2,1,2,5,3,1,5
94,1,4,Male,ENTP,3,2,3,4,4,2,2,1,3,1,2,3
94,1,5,Male,INFP,2,4,1,4,1,4,4,4,3,2,5,5
94,1,6,Male,ENFJ,5,5,3,2,3,5,5,5,2,4,4,4
94,1,7,Male,INTJ,2,1,4,2,5,5,1,3,1,2,4,2
94,1,8,Male,ENFP,5,5,2,3,3,5,3,2,2,2,2,1
94,1,9,Male,ENTJ,2,5,1,1,5,2,5,4,2,1,1,3
94,1,10,Male,ISTJ,4,4,5,5,3,1,1,3,5,2,2,4
94,1,11,Male,ENFJ,3,1,2,1,4,1,5,1,5,2,4,2
94,1,12,Male,INTJ,3,3,3,5,2,2,1,4,1,5,2,2
94,1,13,Male,ENTP,4,5,4,2,5,3,1,3,5,5,4,5
94,1,14,Male,ESTP,4,3,3,2,4,4,2,5,3,2,4,1
94,1,15,Male,ESFP,4,4,5,3,1,2,4,4,1,2,1,2
94,1,16,Male,ENTJ,1,1,2,4,1,2,3,1,1,5,5,3
94,1,17,Male,ISTP,2,2,1,1,1,1,1,5,5,2,5,5
94,1,18,Male,ISFJ,3,3,4,4,4,5,5,1,1,1,3,2
94,1,19,Male,ISTP,4,2,5,3,5,2,4,5,5,2,3,1
94,1,20,Male,ESFP,2,4,3,1,5,1,5,1,2,4,2,1
94,1,21,Female,ESFJ,4,3,5,5,2,5,1,3,4,2,1,4
94,1,22,Female,ENFP,4,4,1,4,5,5,2,5,3,3,5,4
94,1,23,Female,ISFP,4,3,3,4,4,2,2,5,3,4,5,3
94,1,24,Female,ESTP,2,1,5,1,1,2,4,1,5,5,3,2
94,1,25,Female,ENFJ,1,4,5,3,5,4,2,5,1,2,4,4
94,1,26,Female,ISFJ,2,1,4,2,2,3,2,1,4,4,4,1
94,1,27,Female,INTP,4,1,1,5,3,1,3,3,1,1,1,5
94,1,28,Female,INTP,5,2,1,3,3,1,5,1,5,2,1,5
94,1,29,Female,ENFJ,5,5,4,3,4,4,5,3,3,2,3,4
94,1,30,Female,INFP,4,2,3,4,3,5,2,4,1,2,5,2
94,1,31,Female,ENFP,5,5,2,3,1,1,5,1,3,3,3,2
94,1,32,Female,ISTJ,3,2,1,3,1,5,1,3,1,3,5,4
94,1,33,Female,ISFP,3,2,5,5,3,4,1,1,4,5,1,4
94,1,34,Female,ENFJ,5,5,5,3,1,2,3,2,2,3,3,3
94,1,35,Female,ENFP,2,2,2,2,5,4,3,5,1,5,3,2
94,1,36,Female,ESTJ,1,5,3,1,3,1,4,2,2,4,2,1
94,1,37,Female,ISFJ,5,5,2,1,3,2,2,4,4,2,2,1
94,1,38,Female,ESFJ,3,3,4,5,4,4,1,1,3,1,4,5
94,1,39,Female,INFP,3,2,5,5,4,4,1,5,1,1,1,4
94,1,40,Female,ISTJ,2,2,1,3,3,5,4,5,1,1,5,5
94,2,1,Male,ESFJ,1,3,2,5,2,5,3,3,1,5,2,4
94,2,2,Male,INFJ,2,4,2,1,5,1,1,1,4,1,1,1
94,2,3,Male,INFP,1,4,3,1,3,1,2,3,1,5,3,1
94,2,4,Male,INFP,1,1,2,5,5,1,1,4,5,1,1,4
94,2,5,Male,ENTJ,3,3,2,1,1,2,5,3,1,3,2,4
94,2,6,Male,ISFP,1,2,4,4,1,5,4,5,4,5,2,5
94,2,7,Male,INTP,2,4,5,4,4,2,4,4,3,4,4,5
94,2,8,Male,INFP,3,2,5,4,4,5,3,3,1,2,2,2
94,2,9,Male,ENFP,5,5,1,5,2,4,3,5,3,4,5,3
94,2,10,Male,ENTP,3,5,5,1,1,5,3,1,5,4,4,4
94,2,11,Male,INTJ,5,2,4,3,2,5,1,2,2,2,4,4
94,2,12,Male,ESTJ,2,1,3,3,1,2,5,2,1,1,5,2
94,2,13,Male,ISTJ,3,3,2,5,1,1,4,5,1,5,3,2
94,2,14,Male,ISTP,4,2,3,3,3,3,5,3,3,1,3,2
94,2,15,Male,ISTP,2,2,1,2,1,4,1,1,1,1,1,5
94,2,16,Male,INTP,3,4,4,4,4,5,3,3,1,1,2,5
94,2,17,Male,ENTJ,5,4,5,4,2,5,5,5,5,4,1,4
94,2,18,Male,ISFP,2,2,5,3,1,2,2,2,5,3,4,2
94,2,19,Male,ISTP,4,5,1,1,2,2,1,4,4,2,3,1
94,2,20,Male,ENFJ,4,5,5,4,2,4,3,3,1,1,4,3
94,2,21,Female,INFJ,4,2,5,2,4,3,3,2,2,1,1,3
94,2,22,Female,ENTJ,4,2,4,5,5,4,1,2,3,5,3,1
94,2,23,Female,ESTP,2,1,1,5,5,4,2,1,4,4,1,1
94,2,24,Female,ENFP,1,3,5,2,2,4,4,1,1,1,1,2
94,2,25,Female,ESTP,1,3,4,1,5,2,1,2,2,3,3,3
94,2,26,Female,ISTJ,1,3,2,4,5,5,4,2,4,4,1,5
94,2,27,Female,ISFP,2,2,1,4,3,2,3,1,2,4,4,2
94,2,28,Female,ISTJ,4,4,3,3,1,5,2,1,1,3,4,1
94,2,29,Female,INFP,3,1,1,3,3,1,1,5,4,2,4,5
94,2,30,Female,ENFJ,3,3,2,4,3,4,4,4,3,2,4,2
94,2,31,Female,INFJ,1,2,1,3,2,2,3,2,4,4,4,2
94,2,32,Female,ENTP,1,2,5,4,5,4,4,4,2,1,2,3
94,2,33,Female,ENFJ,3,4,2,1,4,4,4,2,1,3,4,1
94,2,34,Female,INTP,5,3,3,1,4,3,2,3,1,2,2,3
94,2,35,Female,ISTP,3,4,5,5,2,4,2,5,2,4,1,2
94,2,36,Female,ESTJ,3,1,4,1,4,1,2,3,3,2,1,1
94,2,37,Female,ENTJ,2,1,1,1,3,1,5,4,1,5,3,5
94,2,38,Female,ESTJ,5,4,1,1,4,3,2,1,4,1,3,3
94,2,39,Female,INFJ,4,4,5,1,3,2,3,5,2,2,1,4
94,2,40,Female,ENTP,4,3,3,3,3,1,5,4,2,4,3,4
94,3,1,Male,ESFP,2,4,3,3,5,4,3,5,5,1,3,5
94,3,2,Male,ISFP,2,2,5,3,3,1,4,1,1,5,4,1
94,3,3,Male,INFP,2,3,5,2,5,4,5,2,4,1,5,5
94,3,4,Male,INFP,1,3,2,4,2,3,5,3,3,2,5,4
94,3,5,Male,INTP,2,3,1,5,5,5,4,4,2,1,5,3
94,3,6,Male,INTP,4,2,3,2,3,2,4,2,5,4,5,1
94,3,7,Male,ESTP,5,2,2,1,2,3,2,3,5,5,3,2
94,3,8,Male,ISTJ,3,2,1,5,1,1,5,1,4,2,3,4
94,3,9,Male,ISTP,2,5,2,2,3,3,4,4,4,1,1,3
94,3,10,Male,ENFP,1,2,1,1,5,2,4,3,3,3,4,3
94,3,11,Male,ENFP,4,2,5,5,4,2,3,1,5,1,4,1
94,3,12,Male,ISFJ,2,2,3,3,5,4,4,5,2,1,1,4
94,3,13,Male,ISTJ,1,1,3,3,3,4,5,1,5,3,1,1
94,3,14,Male,ESFJ,5,5,5,4,2,5,2,1,4,1,1,4
94,3,15,Male,INFJ,4,3,1,1,2,2,5,3,3,3,4,5
94,3,16,Male,ESFJ,3,1,3,2,1,2,2,5,2,5,5,3
94,3,17,Male,INFJ,1,5,2,5,5,2,1,3,4,4,4,1
94,3,18,Male,INFJ,3,2,3,5,3,1,4,2,1,5,3,1
94,3,19,Male,ISTJ,3,4,4,4,3,1,5,4,5,2,4,3
94,3,20,Male,INFP,1,2,5,3,2,3,3,2,5,2,3,1
94,3,21,Female,ISFP,5,5,2,1,1,3,4,5,3,2,4,3
94,3,22,Female,INFJ,4,2,5,2,5,1,1,2,4,5,3,1
94,3,23,Female,ESTJ,3,4,3,2,3,2,1,3,3,3,4,5
94,3,24,Female,ENTP,4,2,5,2,5,5,4,4,3,2,1,5
94,3,25,Female,ISFJ,4,4,2,4,5,4,5,2,1,5,2,3
94,3,26,Female,INTJ,1,3,1,4,4,3,4,5,3,2,4,4
94,3,27,Female,ESTJ,3,2,3,2,4,1,3,4,1,1,5,1
94,3,28,Female,ENFJ,5,4,5,4,5,4,2,1,1,2,4,2
94,3,29,Female,ENTP,3,5,3,3,1,2,5,2,4,2,4,2
94,3,30,Female,ESTJ,4,4,3,4,3,4,4,2,1,1,4,3
94,3,31,Female,ENTJ,3,1,5,3,4,3,4,2,1,2,5,2
94,3,32,Female,ENFJ,1,3,3,5,1,3,4,5,5,5,5,4
94,3,33,Female,ESFP,5,5,4,5,2,5,5,3,2,3,1,2
94,3,34,Female,ESTP,4,5,2,3,5,5,3,4,3,3,3,1
94,3,35,Female,ISTP,2,2,5,4,4,5,3,2,3,5,2,2
94,3,36,Female,ENFP,1,1,4,4,4,5,4,2,5,2,3,3
94,3,37,Female,ENTP,1,3,3,3,2,4,2,2,1,5,3,4
94,3,38,Female,INFP,4,5,1,4,3,2,4,1,1,5,3,5
94,3,39,Female,ISFJ,5,3,1,2,2,4,1,4,5,3,3,5
94,3,40,Female,ISTJ,4,5,1,4,1,4,4,1,4,4,1,2
94,4,1,Male,ESTP,4,3,5,1,3,2,4,2,5,2,4,1
94,4,2,Male,ENFJ,4,2,2,2,4,5,2,3,2,4,4,4
94,4,3,Male,ESFJ,2,4,1,5,1,4,2,2,1,5,5,3
94,4,4,Male,INFP,5,5,2,1,4,2,3,3,5,1,1,4
94,4,5,Male,ISTP,3,4,4,5,3,3,5,4,4,3,2,4
94,4,6,Male,ISFJ,2,5,1,2,4,3,2,5,4,5,5,4
94,4,7,Male,ESFJ,3,1,5,3,4,5,5,3,3,5,4,1
94,4,8,Male,INTP,1,5,2,4,4,2,5,1,5,2,3,4
94,4,9,Male,INTP,3,3,2,1,4,5,3,3,3,1,3,4
94,4,10,Male,ISFP,1,2,5,5,5,3,4,4,2,5,4,5
94,4,11,Male,INTP,3,4,1,2,5,2,3,4,3,1,1,5
94,4,12,Male,ESFP,2,3,1,2,1,1,2,2,5,1,4,4
94,4,13,Male,ISTP,1,1,1,5,3,5,2,2,4,3,3,3
94,4,14,Male,ENFP,5,4,3,4,3,2,3,2,2,3,5,4
94,4,15,Male,ESTJ,4,5,3,2,3,3,1,3,4,5,4,3
94,4,16,Male,ISFP,4,3,5,2,4,5,4,2,2,3,5,1
94,4,17,Male,ISFJ,4,2,3,1,2,2,1,3,4,2,5,3
94,4,18,Male,INFP,4,3,3,1,1,3,4,2,1,4,1,1
94,4,19,Male,ESFP,2,5,2,5,5,1,1,5,4,1,5,1
94,4,20,Male,ESTJ,4,2,1,3,5,4,4,1,1,5,2,5
94,4,21,Female,ENFP,2,2,1,5,1,3,4,4,3,1,1,1
94,4,22,Female,ENTP,5,5,2,1,2,3,4,1,3,5,3,4
94,4,23,Female,ENFJ,1,3,3,3,5,5,4,5,4,3,5,1
94,4,24,Female,INTP,2,5,2,4,1,5,2,2,5,1,2,3
94,4,25,Female,ISTJ,2,1,3,1,2,4,2,3,2,2,4,5
94,4,26,Female,INFP,4,5,5,4,3,3,4,1,2,4,1,2
94,4,27,Female,ESTP,3,4,5,3,4,2,5,3,4,2,4,1
94,4,28,Female,ESTJ,2,3,1,5,2,5,3,3,3,2,5,3
94,4,29,Female,ESTJ,3,1,4,5,1,1,5,3,2,4,4,3
94,4,30,Female,ENFP,4,1,3,1,4,2,1,3,2,1,4,2
94,4,31,Female,ESFJ,2,1,5,4,1,4,3,2,2,4,3,3
94,4,32,Female,ENTJ,2,1,5,2,4,2,2,2,4,4,3,3
94,4,33,Female,ISTP,4,1,3,3,5,1,2,3,1,1,4,5
94,4,34,Female,INFJ,5,2,3,1,4,2,3,3,5,5,4,5
94,4,35,Female,INTJ,2,5,2,3,2,3,2,3,5,2,5,5
94,4,36,Female,INTJ,5,5,5,3,3,1,1,3,3,4,1,2
94,4,37,Female,ENFP,5,4,1,5,3,2,4,4,3,4,4,1
94,4,38,Female,ESFP,1,2,3,5,1,2,3,3,3,5,3,5
94,4,39,Female,ESFJ,4,5,3,5,4,2,4,1,4,1,1,4
94,4,40,Female,ESFJ,3,4,3,3,2,2,4,2,1,5,2,3
94,5,1,Male,ISFJ,3,1,5,5,5,4,2,3,1,5,2,1
94,5,2,Male,INFJ,1,4,4,2,5,5,4,2,5,5,2,5
94,5,3,Male,ENTP,2,3,1,4,4,5,2,2,2,2,5,4
94,5,4,Male,INTP,2,1,3,5,5,2,5,3,3,4,3,5
94,5,5,Male,ISFP,5,3,2,2,5,2,3,1,3,2,3,3
94,5,6,Male,ESTJ,3,3,2,1,2,5,5,1,3,5,1,4
94,5,7,Male,INTP,4,2,3,2,3,1,3,3,4,5,2,2
94,5,8,Male,ISTP,2,1,1,4,1,4,1,3,2,4,5,5
94,5,9,Male,ESTJ,3,4,2,1,5,4,5,1,2,1,5,1
94,5,10,Male,ENFP,1,2,5,1,2,5,2,4,1,2,1,4
94,5,11,Male,INTJ,1,5,2,1,5,5,3,3,2,3,3,3
94,5,12,Male,ESTP,4,3,2,4,1,4,4,3,4,4,1,3
94,5,13,Male,ISFJ,3,2,1,4,4,5,2,4,2,3,3,4
94,5,14,Male,ESFJ,4,4,3,4,5,1,3,3,2,4,1,5
94,5,15,Male,ISTP,4,5,3,5,3,4,2,4,4,3,1,2
94,5,16,Male,ESTP,5,1,1,4,2,2,4,5,4,3,3,3
94,5,17,Male,ISFP,3,5,4,2,5,4,3,3,5,1,3,2
94,5,18,Male,ESFP,4,4,3,3,3,1,1,5,4,5,2,2
94,5,19,Male,INTJ,1,1,5,5,3,5,3,2,3,2,5,1
94,5,20,Male,INFP,5,5,2,3,5,3,1,1,3,2,5,1
94,5,21,Female,ENFP,2,2,4,2,3,1,4,1,2,2,3,1
94,5,22,Female,ISFP,1,3,1,2,1,2,4,1,3,3,2,5
94,5,23,Female,ISTJ,3,5,5,5,3,4,2,1,1,5,1,1
94,5,24,Female,INTJ,4,1,3,2,4,2,4,4,2,1,2,1
94,5,25,Female,ISFJ,1,2,4,2,2,2,5,2,2,2,4,2
94,5,26,Female,ENTP,2,1,5,5,4,4,3,2,1,3,5,1
94,5,27,Female,ESFJ,2,2,5,2,4,5,2,2,1,1,5,4
94,5,28,Female,INTP,1,2,4,5,4,5,5,5,3,2,4,4
94,5,29,Female,INTJ,3,3,2,2,2,4,5,3,1,5,4,4
94,5,30,Female,ENFP,2,5,4,4,5,1,3,5,2,5,3,4
94,5,31,Female,ENFJ,4,5,3,1,5,4,1,3,1,5,4,3
94,5,32,Female,ESFJ,5,2,2,1,4,1,3,4,4,1,1,2
94,5,33,Female,INFJ,5,5,2,1,1,2,4,2,5,2,5,4
94,5,34,Female,ISTP,5,1,1,4,1,3,3,3,1,2,4,2
94,5,35,Female,INFJ,5,2,3,3,1,2,1,2,3,5,4,1
94,5,36,Female,ESFP,1,4,5,1,4,3,4,1,2,1,1,2
94,5,37,Female,ENFJ,5,4,4,2,3,1,5,1,2,5,3,4
94,5,38,Female,ESTJ,5,3,5,1,5,5,4,3,5,3,1,4
94,5,39,Female,ENTJ,1,4,4,4,4,2,3,5,2,4,1,3
94,5,40,Female,ISTJ,5,5,1,4,2,2,5,3,5,1,1,5
95,1,1,Male,ISTP,4,5,3,3,5,2,3,2,1,1,1,5
95,1,2,Male,ENFJ,4,2,5,1,1,3,2,1,2,1,2,5
95,1,3,Male,ISFP,4,4,4,5,2,5,2,3,5,1,4,4
95,1,4,Male,ESFJ,1,2,5,4,3,1,1,3,1,4,3,3
95,1,5,Male,ESTP,1,1,5,3,2,2,3,4,1,2,3,2
95,1,6,Male,INFP,4,1,4,2,5,1,1,3,2,4,4,5
95,1,7,Male,ENFP,3,2,3,1,1,3,4,4,1,5,5,4
95,1,8,Male,INFJ,4,4,1,3,3,1,5,1,5,5,5,4
95,1,9,Male,ESFP,5,4,2,1,5,3,5,4,3,1,1,2
95,1,10,Male,ISTP,3,5,4,2,2,2,5,5,3,4,2,1
95,1,11,Male,ISFJ,5,1,1,1,4,3,5,3,4,4,2,4
95,1,12,Male,INTP,5,1,1,1,2,2,4,5,2,1,2,5
95,1,13,Male,ISFJ,4,2,3,1,4,1,5,4,5,1,2,1
95,1,14,Male,INFP,4,1,5,1,5,1,3,2,1,3,4,4
95,1,15,Male,ENTP,1,1,3,3,5,4,1,3,3,4,3,4
95,1,16,Male,INTP,1,1,4,3,2,4,5,5,2,4,5,4
95,1,17,Male,ENFJ,3,2,4,1,2,5,2,4,4,2,2,5
95,1,18,Male,ISTJ,1,1,4,4,4,2,3,4,4,3,3,3
95,1,19,Male,ENFP,3,5,1,3,1,3,4,3,5,4,4,3
95,1,20,Male,ESFP,4,5,4,2,2,4,3,4,5,5,1,3
95,1,21,Female,ESFJ,3,5,5,4,3,3,3,2,3,3,5,2
95,1,22,Female,ENTJ,3,4,5,1,1,3,4,4,1,5,2,5
95,1,23,Female,INFJ,2,1,1,2,4,4,4,1,5,1,5,4
95,1,24,Female,ESTP,1,2,5,3,1,2,2,3,3,1,2,2
95,1,25,Female,ESTJ,5,5,4,4,4,3,4,3,2,5,1,2
95,1,26,Female,ISFP,4,2,5,1,4,3,1,1,1,4,4,4
95,1,27,Female,INTJ,4,3,1,5,3,3,4,2,2,2,2,2
95,1,28,Female,ESTP,1,5,2,2,5,1,2,4,2,1,1,4
95,1,29,Female,ISFJ,4,3,1,2,4,5,2,4,1,5,1,3
95,1,30,Female,INTJ,2,4,5,2,4,1,2,3,4,1,1,2
95,1,31,Female,INFP,2,3,4,4,3,2,1,4,4,1,5,4
95,1,32,Female,ESTJ,2,1,5,3,1,1,4,1,1,2,5,1
95,1,33,Female,ESTJ,3,3,1,3,4,1,1,2,5,2,5,5
95,1,34,Female,ENFP,5,4,5,5,3,4,4,2,3,4,1,4
95,1,35,Female,INTJ,5,5,3,1,1,4,1,1,5,4,3,5
95,1,36,Female,ISTP,1,1,3,1,1,2,4,5,4,1,2,1
95,1,37,Female,ENTJ,3,5,4,4,2,5,3,4,4,5,1,4
95,1,38,Female,ISFJ,4,2,5,2,3,5,5,5,2,3,5,1
95,1,39,Female,ENTP,5,5,3,2,2,4,5,2,4,2,5,4
95,1,40,Female,ISFP,2,5,2,2,5,4,1,3,2,5,1,1
95,2,1,Male,ENFJ,1,4,4,5,3,1,1,3,4,5,1,5
95,2,2,Male,ISTP,3,2,1,2,5,5,1,1,1,2,4,3
95,2,3,Male,ENTJ,1,1,2,2,5,5,2,3,3,1,5,1
95,2,4,Male,INFJ,1,4,2,3,2,2,4,2,4,3,5,4
95,2,5,Male,ISTP,4,5,4,1,5,3,4,4,4,1,4,1
95,2,6,Male,ISFJ,4,3,5,2,3,5,4,3,1,4,1,5
95,2,7,Male,ESTP,5,2,4,2,4,2,3,3,5,3,1,4
95,2,8,Male,ESTP,4,5,5,2,1,1,4,2,4,5,1,4
95,2,9,Male,ESFP,2,1,5,3,5,4,4,2,1,3,1,3
95,2,10,Male,ESFJ,2,1,5,4,1,2,3,3,3,5,1,3
95,2,11,Male,INFJ,2,5,4,2,1,4,1,4,3,2,4,5
95,2,12,Male,ISTP,5,3,5,2,5,5,4,5,3,5,3,3
95,2,13,Male,ISTP,3,4,3,4,5,5,5,1,1,3,4,1
95,2,14,Male,ISTJ,1,1,2,3,1,5,2,4,2,4,5,3
95,2,15,Male,INTJ,1,4,2,4,1,4,3,1,3,3,2,3
95,2,16,Male,INTJ,3,1,1,5,4,3,1,5,3,4,1,2
95,2,17,Male,ENFJ,5,5,2,1,5,3,4,2,1,3,2,2
95,2,18,Male,ENFJ,5,5,5,1,1,5,3,2,5,2,5,4
95,2,19,Male,INTP,5,4,2,5,4,5,5,5,3,1,2,3
95,2,20,Male,ESTP,4,2,1,3,2,3,4,2,1,3,3,1
95,2,21,Female,ISFP,3,5,1,2,4,1,5,2,3,1,3,5
95,2,22,Female,ENFP,3,2,4,5,2,3,2,4,3,4,5,3
95,2,23,Female,INTP,3,4,4,1,1,1,2,3,1,5,3,2
95,2,24,Female,ENTJ,2,5,3,3,3,5,4,1,3,1,5,4
95,2,25,Female,ESFP,5,2,2,5,2,5,4,3,1,4,1,4
95,2,26,Female,ISFJ,5,5,4,4,5,4,5,5,5,3,2,2
95,2,27,Female,ISFP,1,3,4,2,1,4,5,5,5,2,3,3
95,2,28,Female,INFJ,1,4,5,1,1,4,1,3,5,3,1,1
95,2,29,Female,INFJ,5,4,5,4,4,1,3,5,2,1,5,5
95,2,30,Female,ISTJ,2,3,5,5,5,3,5,3,3,3,5,4
95,2,31,Female,ENTP,1,4,3,2,5,1,4,4,3,2,4,4
95,2,32,Female,ESTJ,2,2,4,4,2,5,2,3,4,2,5,5
95,2,33,Female,INTJ,5,5,1,5,5,4,1,5,1,5,5,4
95,2,34,Female,INFP,2,5,2,2,1,2,2,3,3,3,2,4
95,2,35,Female,ENTP,2,3,5,3,2,1,4,2,1,5,4,3
95,2,36,Female,ESTJ,1,4,2,2,4,2,5,2,2,3,4,2
95,2,37,Female,INFJ,5,2,5,1,3,1,2,5,5,4,3,5
95,2,38,Female,ISFP,5,3,2,5,3,4,4,5,1,2,4,3
95,2,39,Female,INTP,1,1,4,2,1,4,3,5,4,4,5,1
95,2,40,Female,ESFJ,4,2,3,4,5,3,3,2,2,5,5,5
95,3,1,Male,INTP,1,1,2,2,3,2,3,1,5,5,3,4
95,3,2,Male,ESTJ,2,1,4,1,1,5,4,4,3,4,2,3
95,3,3,Male,INFJ,5,5,5,1,5,3,2,5,2,4,1,2
95,3,4,Male,ESFP,5,2,1,3,2,3,5,3,3,3,1,4
95,3,5,Male,ESFJ,2,1,3,3,1,2,1,1,3,1,4,4
95,3,6,Male,ISFP,3,5,1,5,1,3,3,4,3,3,1,1
95,3,7,Male,ESTP,5,1,3,5,1,5,4,5,1,2,4,3
95,3,8,Male,INTP,1,1,4,3,4,2,1,1,2,3,2,3
95,3,9,Male,ISTP,2,4,4,2,1,5,5,5,1,3,1,5
95,3,10,Male,ESFJ,2,3,4,1,4,5,5,3,5,4,1,4
95,3,11,Male,ESTJ,3,1,4,5,3,1,1,5,3,1,3,5
95,3,12,Male,ESFJ,1,1,1,3,1,1,4,5,3,5,3,5
95,3,13,Male,INTJ,1,5,5,1,4,2,3,5,3,4,5,2
95,3,14,Male,ENTP,5,1,1,4,3,5,3,1,1,3,4,2
95,3,15,Male,ENFJ,4,5,2,5,1,1,1,3,2,5,5,4
95,3,16,Male,ENFP,4,1,4,4,5,2,1,1,3,2,1,2
95,3,17,Male,ISFJ,3,1,4,2,3,4,2,4,4,4,2,3
95,3,18,Male,ISFP,4,1,3,3,5,5,4,3,1,5,1,5
95,3,19,Male,ISTJ,3,4,1,4,5,3,2,1,3,4,4,3
95,3,20,Male,ISTP,1,5,1,5,5,5,2,4,5,5,3,5
95,3,21,Female,ENFP,3,4,2,2,1,3,2,1,2,3,2,5
95,3,22,Female,ENFJ,2,2,2,5,5,1,4,5,1,4,1,2
95,3,23,Female,ENTJ,1,1,4,5,5,2,1,2,5,1,2,3
95,3,24,Female,INTP,1,4,5,2,3,2,1,4,1,4,3,2
95,3,25,Female,ESTP,3,4,3,2,2,5,2,4,5,1,2,3
95,3,26,Female,INFJ,1,5,1,1,2,1,5,3,1,2,2,5
95,3,27,Female,ESFP,5,1,3,2,3,1,1,5,4,5,1,5
95,3,28,Female,ISFJ,4,3,5,2,3,2,5,2,4,5,1,4
95,3,29,Female,ENTJ,5,2,4,1,3,1,2,3,5,3,1,3
95,3,30,Female,ENFJ,1,4,4,4,4,2,2,5,3,5,4,2
95,3,31,Female,ESFP,4,3,1,2,1,4,2,3,3,3,3,1
95,3,32,Female,INFP,4,5,5,5,5,2,2,2,1,2,3,3
95,3,33,Female,INFP,1,4,5,5,3,4,4,4,5,2,4,3
95,3,34,Female,INTP,2,3,1,1,1,2,2,4,2,1,3,2
95,3,35,Female,ISFP,4,1,5,2,5,4,3,3,3,4,2,2
95,3,36,Female,ISTP,5,1,2,4,3,2,2,5,1,2,3,4
95,3,37,Female,ENTJ,2,4,2,2,1,2,5,5,4,1,2,2
95,3,38,Female,ISFJ,1,5,4,2,1,1,4,1,5,2,2,5
95,3,39,Female,ENTP,3,4,1,3,2,3,1,3,4,3,2,5
95,3,40,Female,ENTJ,4,2,5,3,4,2,2,1,2,1,2,5
95,4,1,Male,ISFP,5,5,1,1,5,1,3,2,3,3,2,1
95,4,2,Male,ENTJ,5,5,1,3,4,2,4,1,1,1,1,4
95,4,3,Male,INTJ,3,2,2,3,4,5,3,1,1,4,4,5
95,4,4,Male,ESFP,2,1,5,2,4,1,5,4,1,5,5,1
95,4,5,Male,ENFJ,1,4,4,3,1,5,1,5,4,5,2,2
95,4,6,Male,ISTP,5,4,1,3,4,3,1,2,2,1,3,5
95,4,7,Male,INFJ,5,2,1,3,5,3,3,1,1,2,3,2
95,4,8,Male,ESTJ,3,2,4,2,2,4,2,5,4,1,5,4
95,4,9,Male,ENFJ,1,2,5,1,3,4,5,1,1,4,4,3
95,4,10,Male,ESFP,3,5,5,2,3,1,4,1,5,1,2,2
95,4,11,Male,ENFP,5,1,1,5,1,3,1,5,1,4,4,1
95,4,12,Male,ISFJ,5,5,3,1,4,2,4,3,5,5,3,3
95,4,13,Male,INFP,2,3,2,1,2,2,1,4,2,1,2,5
95,4,14,Male,ENFJ,3,2,5,2,2,2,5,1,4,2,5,1
95,4,15,Male,ISTJ,3,2,5,2,4,3,2,4,5,1,1,2
95,4,16,Male,ISTJ,1,2,4,4,3,3,2,4,1,2,4,4
95,4,17,Male,INTP,4,1,5,3,2,2,5,2,1,4,2,3
